id,male,age,marital,education,balance,housing,treatment,donation
35355,0,46,married,secondary,4958,yes,1,325.7
35356,0,59,divorced,secondary,975,yes,1,339.9
35357,0,37,married,secondary,-67,no,0,198.9
35358,1,20,single,secondary,681,no,0,179.2
35359,1,60,single,tertiary,27,no,1,352.4
35360,0,30,single,tertiary,2,yes,0,181
35361,0,33,single,tertiary,123,no,0,198.9
35362,1,35,divorced,tertiary,13204,yes,1,242.2
35363,1,42,married,tertiary,372,yes,1,253.5
35364,1,29,married,tertiary,20,yes,1,254.6
35365,0,53,married,primary,27,no,1,305.1
35366,1,57,single,tertiary,1533,no,1,363.9
35367,1,38,divorced,secondary,33,no,1,271.1
35368,1,45,single,secondary,49,yes,1,274.6
35369,1,52,divorced,primary,602,no,1,371.8
35370,1,45,divorced,tertiary,0,yes,1,284.9
35371,1,27,married,secondary,-1202,no,1,263.7
35372,0,43,married,secondary,275,yes,1,308.6
35373,1,37,married,primary,22856,yes,0,259.2
35374,0,34,married,primary,455,yes,1,235
35375,0,35,single,tertiary,0,yes,0,205.6
35376,1,44,married,unknown,3485,yes,1,312
35377,1,35,single,secondary,0,no,1,285
35378,0,58,divorced,primary,975,no,1,301.5
35379,0,57,married,primary,2927,yes,0,271.6
35380,1,39,married,secondary,1367,no,1,246.7
35381,0,44,single,secondary,-1164,yes,1,294.9
35382,0,29,married,secondary,912,yes,0,192.6
35383,1,46,married,tertiary,242,no,0,251.1
35384,0,33,married,secondary,4040,yes,1,214.3
35385,0,56,married,secondary,4073,no,0,295.1
35386,1,30,single,secondary,1924,no,0,207.8
35387,0,35,divorced,secondary,3636,yes,1,226.8
35388,0,40,divorced,secondary,507,no,0,221
35389,0,32,single,tertiary,697,no,1,207.7
35390,1,40,divorced,secondary,1959,yes,1,252.9
35391,1,31,married,secondary,191,yes,1,252.7
35392,0,28,single,secondary,168,yes,0,192.1
35393,0,37,married,primary,403,no,1,280.5
35394,1,35,divorced,tertiary,0,yes,1,201.5
35395,0,40,married,secondary,1532,yes,0,231.4
35396,1,31,single,secondary,2104,no,0,234.2
35397,1,46,married,tertiary,3232,no,0,259
35398,1,32,married,tertiary,-55,yes,0,218.7
35399,1,45,married,unknown,5450,no,1,286.7
35400,0,31,married,tertiary,5191,no,1,235.6
35401,1,42,married,secondary,-396,yes,0,217.3
35402,1,29,single,secondary,113,yes,1,223.7
35403,0,42,single,secondary,382,yes,0,203.2
35404,1,31,married,secondary,-617,yes,1,227.6
35405,0,54,married,secondary,0,no,1,292.2
35406,0,34,divorced,secondary,0,no,0,187.3
35407,0,33,married,secondary,2727,yes,0,210
35408,1,36,single,secondary,319,yes,1,216.3
35409,1,42,divorced,secondary,1533,no,1,275.7
35410,1,39,single,tertiary,12437,no,0,222.7
35411,1,23,single,secondary,5,no,0,157.2
35412,1,46,married,secondary,22,no,1,281.8
35413,1,44,married,secondary,-674,yes,1,324.6
35414,1,48,married,secondary,10655,no,1,273.2
35415,0,59,married,tertiary,185,no,1,342.2
35416,1,51,married,primary,-11,no,1,337.9
35417,0,36,married,secondary,4438,yes,0,199.2
35418,1,55,married,unknown,386,yes,1,318.2
35419,1,42,divorced,secondary,1076,yes,0,229.3
35420,1,31,single,secondary,-186,yes,0,213.7
35421,0,26,single,tertiary,122,no,1,207.8
35422,0,25,single,secondary,3217,yes,0,206.7
35423,0,31,married,tertiary,4945,yes,1,263.9
35424,0,39,single,primary,471,yes,1,272.4
35425,0,27,single,tertiary,5291,no,1,227.5
35426,1,49,married,secondary,635,yes,1,292.3
35427,1,39,divorced,secondary,212,no,1,276.2
35428,1,46,married,secondary,966,no,0,281.8
35429,1,30,single,tertiary,868,yes,0,228.3
35430,1,49,married,secondary,1122,no,0,278.7
35431,1,33,divorced,tertiary,137,no,0,208.6
35432,0,32,married,secondary,1787,yes,0,189.3
35433,0,27,single,secondary,23,yes,1,220.1
35434,1,83,married,secondary,230,no,1,457.2
35435,0,33,married,tertiary,150,no,0,204
35436,0,33,single,tertiary,23,no,0,227.7
35437,0,31,married,tertiary,0,no,0,175.9
35438,1,50,divorced,secondary,32,no,0,263
35439,1,54,married,tertiary,2960,yes,1,349.7
35440,1,48,married,tertiary,6613,no,1,307.1
35441,1,34,married,secondary,1,yes,0,227.4
35442,1,41,married,secondary,171,yes,1,291.2
35443,0,39,married,secondary,0,yes,1,245.2
35444,1,31,single,primary,864,yes,1,237.1
35445,1,46,married,secondary,3098,no,1,307.3
35446,1,48,married,tertiary,9207,yes,0,288.7
35447,0,59,married,secondary,204,no,1,330.3
35448,0,29,single,tertiary,572,no,0,185.4
35449,0,41,married,secondary,0,no,1,263
35450,1,45,married,secondary,-839,yes,0,292.3
35451,0,32,married,primary,228,yes,1,260.1
35452,0,37,divorced,secondary,0,no,0,195.6
35453,0,47,married,tertiary,459,no,1,264.1
35454,1,42,single,secondary,0,yes,1,282.8
35455,1,50,married,secondary,665,no,1,315.5
35456,0,52,married,unknown,3163,no,1,312
35457,0,33,single,secondary,1558,no,1,246.3
35458,1,40,single,secondary,1670,yes,0,247.4
35459,0,38,married,tertiary,7124,no,0,217.6
35460,1,36,married,primary,378,yes,1,273.8
35461,0,27,single,tertiary,118,no,0,153.3
35462,0,83,divorced,secondary,1503,no,1,388.5
35463,0,61,married,secondary,967,no,0,271.6
35464,1,52,single,tertiary,0,no,1,354.2
35465,1,40,divorced,tertiary,502,yes,1,296.3
35466,1,34,married,secondary,1499,yes,1,259.3
35467,1,36,married,secondary,3064,yes,1,264.6
35468,1,46,married,secondary,182,no,0,256.6
35469,0,34,married,secondary,3990,yes,1,228.8
35470,0,39,married,secondary,186,no,0,200.6
35471,1,53,married,secondary,459,yes,1,296.3
35472,0,52,married,tertiary,826,yes,1,300.9
35473,0,36,single,secondary,1482,no,0,182.1
35474,1,39,married,secondary,1439,yes,1,260.8
35475,1,55,married,secondary,-31,no,1,296.6
35476,0,32,married,tertiary,4089,yes,1,213.1
35477,1,56,married,secondary,359,yes,0,282.2
35478,1,49,married,secondary,321,no,1,305
35479,1,33,married,secondary,745,yes,1,308.5
35480,0,32,married,tertiary,138,no,0,182.4
35481,0,28,single,secondary,2034,yes,0,135.8
35482,1,40,single,secondary,192,yes,0,246.3
35483,1,60,married,primary,0,no,1,319.8
35484,1,49,married,secondary,362,yes,1,336.7
35485,1,37,married,primary,260,yes,1,254.5
35486,1,30,married,secondary,946,yes,1,228.3
35487,1,35,single,secondary,5731,yes,1,241.2
35488,1,27,single,unknown,88,no,0,219.9
35489,1,32,single,tertiary,3616,no,0,202.5
35490,1,44,married,secondary,262,no,1,303.1
35491,0,49,married,primary,563,no,0,206.2
35492,1,34,single,secondary,13683,yes,1,294.2
35493,0,34,single,tertiary,415,no,1,230.3
35494,0,30,married,secondary,616,yes,1,224.8
35495,1,35,married,secondary,0,yes,0,198.8
35496,0,25,divorced,secondary,76,no,1,157.6
35497,1,46,single,secondary,1693,yes,1,265.8
35498,1,71,married,tertiary,2144,no,1,374.9
35499,0,45,married,secondary,118,no,1,288
35500,0,32,married,primary,66,no,0,183.2
35501,1,25,single,tertiary,220,yes,0,231.2
35502,0,68,married,tertiary,10177,no,0,294.9
35503,0,28,single,tertiary,174,yes,0,176.6
35504,1,54,single,primary,541,yes,0,297.5
35505,0,29,married,secondary,178,yes,1,249.7
35506,1,36,married,primary,973,no,1,252.9
35507,0,38,married,tertiary,45,no,1,265.7
35508,0,46,married,tertiary,137,yes,1,256
35509,1,38,married,tertiary,-469,yes,1,237.5
35510,0,45,married,secondary,4022,no,0,255.7
35511,0,33,divorced,tertiary,594,yes,0,198.1
35512,0,39,married,secondary,0,no,0,184.9
35513,0,30,married,secondary,1286,yes,0,161.6
35514,0,34,single,secondary,943,yes,1,238.3
35515,0,39,married,tertiary,2763,no,1,245.1
35516,0,55,married,primary,284,no,0,275.2
35517,0,34,married,secondary,47,yes,0,197.4
35518,1,31,single,tertiary,424,no,1,245.6
35519,0,33,married,primary,324,yes,0,162
35520,0,44,divorced,secondary,809,yes,0,232
35521,0,33,married,secondary,2,yes,0,189.8
35522,0,43,married,tertiary,2886,no,0,209.6
35523,1,26,married,tertiary,1,yes,0,189.7
35524,0,53,divorced,unknown,59,yes,1,283.1
35525,0,47,divorced,secondary,2914,yes,0,242
35526,0,48,married,tertiary,5887,no,0,210.3
35527,0,45,single,tertiary,-459,yes,0,239.5
35528,0,26,single,secondary,7,no,0,173.6
35529,0,51,married,secondary,867,yes,0,256.5
35530,0,23,single,secondary,8494,yes,0,160.9
35531,1,31,single,primary,92,no,1,253.2
35532,1,44,married,unknown,1519,no,1,286.2
35533,1,37,divorced,secondary,157,no,1,217.6
35534,1,50,married,secondary,246,no,1,283.8
35535,1,34,married,tertiary,417,yes,1,261.1
35536,1,42,married,primary,-679,yes,1,281.1
35537,0,43,single,tertiary,1017,no,1,268.9
35538,0,58,married,secondary,2,yes,1,304.9
35539,1,38,married,secondary,3732,yes,1,299.1
35540,1,51,married,tertiary,1634,no,1,293.1
35541,1,36,married,tertiary,61,no,1,291.5
35542,0,30,single,secondary,25,no,1,215.3
35543,1,44,married,primary,271,yes,0,326.9
35544,1,52,single,tertiary,2139,no,1,324.5
35545,1,47,married,secondary,5306,yes,1,287.4
35546,1,32,single,secondary,230,no,1,256.9
35547,1,48,divorced,tertiary,108,no,1,279.8
35548,1,33,married,tertiary,4,no,0,178.6
35549,1,49,divorced,secondary,66,no,1,282.9
35550,1,35,married,secondary,8883,no,1,285.2
35551,1,45,married,secondary,1673,no,1,304.2
35552,0,61,married,primary,252,no,1,333
35553,1,29,single,secondary,872,yes,1,253.1
35554,1,59,single,secondary,133,yes,1,373.1
35555,0,39,married,primary,3705,yes,1,203.8
35556,0,58,married,secondary,111,no,1,327.8
35557,1,51,single,tertiary,4,yes,0,276.5
35558,0,60,divorced,tertiary,366,yes,0,262.6
35559,1,26,married,secondary,0,yes,1,213.8
35560,0,30,single,tertiary,2,no,1,171.3
35561,0,32,married,secondary,101,yes,0,201.3
35562,0,42,married,primary,5774,yes,1,250.2
35563,1,28,single,secondary,618,yes,1,257.5
35564,1,53,married,secondary,-118,no,0,267.2
35565,0,32,single,tertiary,1012,no,1,234.3
35566,1,55,divorced,tertiary,197,yes,1,320.3
35567,1,55,single,secondary,1613,yes,1,381
35568,1,32,married,secondary,9,yes,0,180.8
35569,1,32,single,secondary,10218,no,1,258.7
35570,0,57,divorced,unknown,4012,yes,0,258.8
35571,0,52,single,unknown,2557,no,1,278.9
35572,0,41,divorced,secondary,1577,yes,1,299.8
35573,1,47,divorced,secondary,3250,no,1,322.7
35574,0,45,married,secondary,1410,yes,1,298.2
35575,1,48,divorced,primary,162,no,1,302.4
35576,1,41,married,secondary,108,yes,1,295.7
35577,1,35,married,secondary,94,yes,0,249.2
35578,1,45,married,primary,3854,yes,1,314.1
35579,0,43,married,primary,255,yes,1,239.7
35580,1,56,single,secondary,985,no,0,304.3
35581,1,36,married,secondary,474,yes,0,215.9
35582,1,37,married,secondary,132,no,1,255.5
35583,1,34,married,secondary,1671,yes,1,210.3
35584,1,60,married,unknown,6313,no,1,309.4
35585,0,53,married,primary,53,yes,0,262.4
35586,0,41,married,secondary,5110,yes,0,252.9
35587,1,59,divorced,secondary,259,no,1,355.7
35588,1,45,married,secondary,194,yes,1,290
35589,0,33,married,secondary,-77,yes,0,203.1
35590,0,72,married,primary,763,no,1,385
35591,0,45,divorced,secondary,-179,yes,0,229
35592,1,48,single,unknown,131,yes,1,309.7
35593,1,49,married,secondary,61,no,0,259
35594,1,37,divorced,secondary,889,no,1,264
35595,1,48,single,unknown,428,no,1,301.7
35596,0,21,married,unknown,10,yes,1,221.1
35597,0,38,single,tertiary,427,yes,1,247.6
35598,1,30,married,tertiary,562,no,0,180.1
35599,0,40,married,secondary,4795,no,0,194.1
35600,1,31,married,secondary,589,yes,1,280.7
35601,0,52,married,tertiary,0,no,0,228.5
35602,1,34,married,tertiary,703,yes,1,246.8
35603,0,27,married,secondary,710,yes,1,218.7
35604,1,35,married,tertiary,1265,no,0,225.8
35605,1,40,married,secondary,1416,yes,0,214.2
35606,1,57,married,secondary,589,no,0,328.2
35607,0,39,divorced,tertiary,4567,yes,1,256.8
35608,1,60,single,tertiary,2131,no,0,300
35609,1,27,single,secondary,0,yes,1,261.2
35610,0,37,divorced,secondary,2998,no,1,257.1
35611,1,33,married,secondary,58,yes,1,280.7
35612,1,28,single,tertiary,882,no,1,254.7
35613,0,44,married,tertiary,3463,yes,1,271.9
35614,1,32,single,tertiary,1160,yes,1,261.1
35615,1,39,married,unknown,98,yes,1,288.3
35616,0,32,single,tertiary,1625,yes,1,216.6
35617,1,29,single,tertiary,2485,no,1,228.4
35618,0,36,married,tertiary,495,no,0,243.6
35619,1,34,divorced,tertiary,0,yes,0,217.8
35620,1,37,married,tertiary,393,yes,0,236.6
35621,1,50,married,primary,3924,yes,1,297.5
35622,0,35,divorced,secondary,56,no,1,267.4
35623,1,36,married,secondary,644,yes,0,254.7
35624,1,39,single,tertiary,416,no,0,254.4
35625,0,34,married,tertiary,1972,yes,1,273.1
35626,0,47,married,secondary,1121,no,1,268.7
35627,1,34,married,primary,-319,yes,0,228.9
35628,0,54,single,primary,2398,no,1,269.3
35629,1,56,divorced,secondary,985,yes,1,310.7
35630,0,35,married,secondary,280,yes,0,176.3
35631,0,31,single,secondary,747,yes,0,161.8
35632,0,57,married,primary,7082,no,0,255.4
35633,1,40,single,tertiary,0,no,0,250.5
35634,1,45,married,primary,542,no,1,328.6
35635,0,47,single,tertiary,440,no,0,209.9
35636,0,40,married,primary,92,no,1,254.6
35637,0,28,single,tertiary,2269,yes,0,182.7
35638,0,55,married,secondary,-196,yes,1,290.9
35639,1,45,married,secondary,1343,yes,1,303.8
35640,0,43,single,tertiary,0,no,0,191
35641,0,28,single,secondary,126,no,0,144.2
35642,1,69,married,secondary,1164,no,1,410.4
35643,1,42,married,secondary,2,no,1,279.3
35644,1,30,married,tertiary,1380,yes,0,241.9
35645,0,41,divorced,secondary,1413,yes,1,256.1
35646,1,30,single,tertiary,3,yes,0,255.3
35647,1,50,divorced,secondary,1111,yes,0,229.4
35648,1,51,married,primary,0,yes,1,332
35649,0,59,married,tertiary,2764,no,0,249.9
35650,0,29,single,tertiary,828,yes,1,196.8
35651,1,49,married,secondary,2465,no,0,243.1
35652,0,53,married,tertiary,12,no,1,314.7
35653,0,40,married,secondary,1100,yes,1,235.4
35654,0,30,single,secondary,81,yes,0,172.3
35655,1,31,married,tertiary,22546,yes,1,279.1
35656,0,19,single,unknown,691,no,0,184.9
35657,1,35,married,secondary,8652,yes,1,263.1
35658,1,46,married,unknown,3232,yes,1,279
35659,1,52,married,primary,779,yes,0,271.4
35660,1,59,single,secondary,259,no,1,346.6
35661,0,44,married,tertiary,1206,no,0,198.5
35662,1,31,single,secondary,1014,yes,1,270.1
35663,1,42,married,tertiary,0,no,0,250.6
35664,1,36,married,primary,319,no,1,260.4
35665,0,55,divorced,secondary,1580,yes,0,257.6
35666,0,46,married,secondary,5,yes,1,282
35667,1,40,married,secondary,498,yes,0,197.7
35668,1,19,married,unknown,3694,no,1,220.6
35669,1,32,married,tertiary,396,yes,1,247.1
35670,0,30,single,secondary,192,no,1,245.6
35671,0,59,married,secondary,0,yes,1,279.2
35672,1,59,married,primary,0,no,1,344.1
35673,1,59,married,secondary,-47,no,1,358.4
35674,1,51,married,tertiary,1634,no,1,286.5
35675,0,36,divorced,secondary,356,yes,0,192.6
35676,0,52,divorced,secondary,0,yes,0,290.8
35677,0,31,single,secondary,203,yes,0,181.3
35678,1,44,single,secondary,244,no,1,316.2
35679,1,30,married,secondary,1210,yes,1,214.1
35680,1,31,married,secondary,314,yes,0,199.2
35681,0,49,married,secondary,171,yes,1,250.5
35682,0,35,divorced,secondary,221,yes,1,211.5
35683,0,35,single,tertiary,44,no,1,225.8
35684,0,46,married,unknown,1784,no,0,239.6
35685,0,32,married,secondary,413,yes,1,234.6
35686,1,53,married,secondary,6095,no,1,324.2
35687,0,50,married,secondary,36,yes,0,246.4
35688,1,55,married,secondary,2678,no,0,315.2
35689,0,42,married,secondary,3620,yes,1,260.9
35690,1,64,divorced,primary,71,no,1,395.2
35691,1,41,single,secondary,764,no,1,279.3
35692,1,29,single,secondary,192,yes,0,228.3
35693,0,32,single,tertiary,1625,yes,1,228.5
35694,0,34,married,secondary,584,no,1,270.7
35695,0,28,married,tertiary,361,no,1,218.1
35696,0,51,married,primary,1869,no,0,286.4
35697,0,43,single,tertiary,0,yes,0,239.3
35698,1,59,married,tertiary,2729,no,1,330.9
35699,1,34,married,tertiary,-28,yes,1,261.4
35700,0,56,married,tertiary,478,yes,1,289.4
35701,1,35,divorced,tertiary,4515,yes,1,294.4
35702,1,26,divorced,secondary,1,no,1,214
35703,0,60,married,primary,252,no,1,312.6
35704,0,55,married,primary,2587,no,1,288.6
35705,0,58,single,primary,0,no,0,260.8
35706,1,38,married,tertiary,126,yes,0,228.1
35707,0,48,single,secondary,-11,yes,1,292.7
35708,1,21,single,secondary,502,no,1,238.5
35709,0,29,married,primary,228,yes,0,168.1
35710,1,50,married,tertiary,85,yes,1,338
35711,0,59,married,secondary,204,no,0,246.6
35712,1,27,single,tertiary,-148,yes,1,283.1
35713,1,23,married,unknown,858,yes,1,217.4
35714,0,43,divorced,tertiary,497,yes,1,271.8
35715,0,42,married,secondary,440,yes,1,235.5
35716,1,56,single,tertiary,1922,no,1,313.9
35717,1,31,married,tertiary,325,yes,1,236.6
35718,0,54,divorced,tertiary,26306,yes,0,244.5
35719,0,34,married,secondary,0,yes,0,236.7
35720,1,35,married,secondary,1707,yes,0,235.5
35721,1,39,married,secondary,626,yes,1,273.8
35722,1,48,married,tertiary,998,no,1,273.3
35723,1,73,divorced,secondary,2815,no,1,394.8
35724,0,55,married,tertiary,9756,no,1,272
35725,0,34,married,secondary,3990,no,1,222.1
35726,0,37,divorced,secondary,48,yes,0,163
35727,1,56,married,secondary,359,yes,0,294.6
35728,1,46,single,tertiary,405,no,0,222.9
35729,0,57,divorced,primary,1238,no,0,273.6
35730,0,36,married,tertiary,60,no,0,202.4
35731,1,57,single,primary,1238,yes,0,265.7
35732,0,34,married,tertiary,1518,yes,1,244.6
35733,0,49,single,primary,133,yes,1,321
35734,1,34,single,tertiary,925,yes,1,255.2
35735,0,45,married,primary,4994,no,1,268.2
35736,0,54,married,primary,3859,no,1,307.3
35737,0,34,married,secondary,645,yes,0,217.4
35738,1,34,married,secondary,1,no,1,295.8
35739,1,27,single,tertiary,808,no,1,231.1
35740,0,35,married,tertiary,949,no,1,227.8
35741,1,64,single,tertiary,1859,no,0,315.5
35742,0,48,married,tertiary,5057,no,0,258.2
35743,0,34,married,tertiary,436,yes,0,207.5
35744,0,40,divorced,secondary,1022,yes,1,272.3
35745,0,56,married,unknown,2038,no,1,319.7
35746,1,28,single,secondary,89,no,1,253.5
35747,0,50,married,tertiary,1200,no,1,255.4
35748,0,47,single,secondary,-552,yes,0,250.1
35749,0,59,divorced,primary,879,no,1,295.2
35750,1,30,married,secondary,122,yes,0,193.1
35751,1,54,single,primary,1691,no,1,298.4
35752,0,31,single,secondary,102,no,1,218.4
35753,1,39,married,secondary,3663,no,1,280.6
35754,1,32,single,secondary,493,yes,0,216
35755,0,44,married,tertiary,1136,no,1,309.7
35756,0,56,married,primary,551,yes,1,304
35757,1,32,single,secondary,604,yes,1,272.3
35758,1,44,married,secondary,-1746,no,1,310.1
35759,0,32,single,tertiary,1218,yes,0,211.2
35760,0,44,married,secondary,878,yes,1,312.8
35761,0,37,married,unknown,6,yes,0,201.9
35762,0,42,married,tertiary,251,yes,0,215.8
35763,1,33,married,secondary,745,yes,1,232
35764,0,44,single,secondary,1679,no,0,210.8
35765,0,58,married,secondary,35,no,1,277.2
35766,1,48,divorced,primary,162,yes,1,288.8
35767,1,27,single,tertiary,3672,yes,1,205
35768,1,44,married,secondary,508,yes,1,305.6
35769,1,47,married,secondary,-614,yes,1,302
35770,0,44,married,secondary,5780,yes,1,288.6
35771,1,37,married,secondary,427,yes,1,287.7
35772,1,57,married,tertiary,1172,yes,1,296.3
35773,1,53,married,secondary,483,yes,1,348
35774,1,36,married,secondary,141,yes,1,219.3
35775,1,56,married,primary,3391,no,0,272.3
35776,0,37,married,secondary,487,yes,1,229.7
35777,1,42,married,tertiary,603,yes,1,293.5
35778,0,28,single,secondary,177,no,1,207.9
35779,0,42,divorced,secondary,1281,no,1,268.3
35780,1,39,married,tertiary,562,yes,1,276.3
35781,1,54,married,primary,208,no,1,303.2
35782,0,31,single,tertiary,38,no,0,199.8
35783,0,32,single,tertiary,2629,no,0,191.8
35784,1,35,married,secondary,152,yes,0,254.2
35785,0,37,single,tertiary,223,yes,0,239.7
