id,male,age,marital,education,balance,housing,treatment,donation
16469,1,30,single,tertiary,6900,no,1,256.7
16470,1,49,married,secondary,1916,no,1,292.2
16471,1,42,married,secondary,994,no,1,287.6
16472,0,57,married,tertiary,0,yes,0,294.3
16473,1,80,married,secondary,1548,yes,1,377.2
16474,0,47,married,tertiary,1890,no,1,229.7
16475,0,39,divorced,primary,896,no,1,224.8
16476,1,35,married,tertiary,2789,no,1,266.7
16477,1,39,married,secondary,14,no,0,267.7
16478,0,31,single,primary,599,yes,0,195.1
16479,0,38,divorced,secondary,48,no,1,268.3
16480,0,34,divorced,tertiary,674,no,1,229.3
16481,0,31,single,secondary,628,yes,0,185.7
16482,1,36,married,secondary,1049,yes,1,264.4
16483,1,44,divorced,primary,0,no,1,305.5
16484,0,41,married,tertiary,389,yes,0,191.8
16485,1,33,married,secondary,-118,yes,0,245.5
16486,0,19,single,tertiary,502,no,1,180.2
16487,1,25,single,primary,34,no,1,259.7
16488,0,59,married,primary,0,no,1,290.8
16489,1,59,married,primary,744,no,1,307.6
16490,1,38,married,secondary,47,no,1,300.9
16491,1,57,married,tertiary,162,no,0,330
16492,0,74,married,secondary,19,no,0,307.7
16493,0,41,married,secondary,389,yes,1,235.5
16494,1,40,divorced,secondary,282,yes,0,204.2
16495,1,32,married,primary,-53,yes,1,241.5
16496,1,32,married,tertiary,1031,yes,1,261.7
16497,1,33,married,primary,-241,yes,1,258.3
16498,1,51,married,secondary,40,yes,0,281.9
16499,1,37,single,secondary,1175,yes,0,245.6
16500,1,47,divorced,secondary,25,yes,1,295.5
16501,1,57,married,primary,523,yes,0,271.5
16502,1,49,married,unknown,1916,no,0,267.2
16503,1,37,married,tertiary,801,yes,1,231.6
16504,0,37,divorced,tertiary,48,no,1,255.7
16505,0,37,married,primary,1699,yes,0,199
16506,1,47,married,tertiary,109,yes,0,254.4
16507,0,50,divorced,primary,356,no,1,280.7
16508,0,55,married,tertiary,865,yes,1,318.6
16509,1,33,married,tertiary,625,no,1,278.5
16510,0,38,single,tertiary,14058,no,0,204.3
16511,1,34,married,tertiary,4170,yes,1,245.8
16512,1,50,married,secondary,60,no,1,292.4
16513,0,38,single,secondary,883,no,1,227.8
16514,1,50,single,primary,567,yes,0,245.2
16515,1,55,single,tertiary,4809,yes,1,359.6
16516,0,34,married,secondary,247,yes,0,188.6
16517,1,31,single,secondary,-495,yes,1,290.1
16518,1,34,married,secondary,351,no,1,245.6
16519,0,39,single,secondary,12437,yes,1,250
16520,0,55,single,tertiary,5715,no,1,320.5
16521,1,48,married,secondary,131,no,1,300.7
16522,1,26,single,secondary,1275,yes,0,181.8
16523,0,42,married,tertiary,2030,yes,0,203.1
16524,0,57,married,unknown,808,no,0,268.8
16525,1,56,married,secondary,1044,yes,0,310.4
16526,0,51,divorced,tertiary,1069,yes,1,279.9
16527,0,58,single,tertiary,9339,no,0,267.7
16528,0,37,single,tertiary,-242,yes,1,265.8
16529,0,51,married,tertiary,3921,yes,1,291.4
16530,1,22,single,tertiary,9216,yes,0,150.7
16531,0,43,married,secondary,255,yes,0,224.7
16532,1,57,married,unknown,162,no,0,296.8
16533,0,38,divorced,primary,0,no,1,237.9
16534,1,59,married,primary,0,no,1,338
16535,1,57,single,secondary,-464,yes,0,341.3
16536,1,41,single,tertiary,-386,yes,0,223.8
16537,1,59,divorced,secondary,5314,no,1,339.7
16538,1,41,married,secondary,0,no,0,252.3
16539,1,57,married,tertiary,-464,no,1,345.1
16540,1,59,married,secondary,2013,no,1,334.5
16541,1,34,married,secondary,180,no,0,232.8
16542,1,41,divorced,tertiary,1871,yes,0,254.3
16543,0,50,married,secondary,0,no,1,326.5
16544,0,41,single,secondary,231,yes,1,269.8
16545,0,53,married,tertiary,0,no,0,252.6
16546,1,58,divorced,tertiary,1,no,1,334.6
16547,1,26,single,primary,609,yes,1,221.3
16548,1,31,single,tertiary,-162,yes,0,158.8
16549,1,35,married,secondary,147,yes,0,226.7
16550,0,30,married,secondary,-518,no,0,184.3
16551,1,55,married,secondary,0,no,0,276.5
16552,0,27,married,secondary,451,yes,0,182.2
16553,0,32,married,secondary,3939,no,0,186.9
16554,1,29,single,primary,1448,no,1,248.3
16555,0,43,divorced,secondary,360,no,1,228.3
16556,1,35,divorced,tertiary,4515,yes,1,267
16557,0,36,single,unknown,398,yes,0,188.3
16558,0,55,single,tertiary,5715,no,0,280.3
16559,0,59,married,unknown,0,no,1,315
16560,0,50,married,tertiary,276,yes,0,258.4
16561,0,43,divorced,tertiary,0,no,1,300.8
16562,0,32,single,secondary,-84,yes,1,200.8
16563,1,50,married,secondary,3304,yes,0,285.4
16564,0,29,married,primary,452,yes,1,201.6
16565,1,48,married,primary,668,yes,1,247.3
16566,1,58,married,tertiary,764,no,1,352
16567,0,41,divorced,unknown,86,no,0,222.5
16568,0,24,married,secondary,9,yes,1,164.1
16569,0,49,married,tertiary,301,no,0,246.8
16570,0,33,married,secondary,4790,yes,1,258.8
16571,0,43,married,secondary,422,no,1,279.9
16572,1,38,single,primary,490,yes,0,262.6
16573,1,27,single,secondary,808,no,1,213.5
16574,1,46,married,tertiary,0,yes,0,230.7
16575,1,38,married,secondary,4030,yes,1,256.8
16576,0,56,married,secondary,150,no,0,275.9
16577,1,40,married,secondary,260,yes,1,310.7
16578,1,60,married,primary,5,no,1,312.2
16579,1,41,married,tertiary,2125,yes,1,278
16580,1,28,single,primary,1633,no,1,227
16581,0,55,single,tertiary,9756,yes,1,251.4
16582,1,60,married,tertiary,1472,no,1,336.2
16583,1,37,married,secondary,427,yes,1,252.1
16584,1,73,married,secondary,796,no,1,391.2
16585,1,36,married,secondary,3064,yes,0,211.9
16586,0,50,single,primary,766,no,1,268.1
16587,0,53,divorced,secondary,-905,no,0,257.2
16588,0,33,married,tertiary,1158,no,1,228
16589,0,48,married,primary,279,yes,1,278.1
16590,0,36,single,secondary,1521,yes,1,255.7
16591,1,44,single,tertiary,-27,yes,0,264.4
16592,1,47,married,secondary,3188,no,1,274.3
16593,1,26,single,secondary,321,yes,0,233.5
16594,0,35,married,secondary,2,no,1,218.5
16595,1,37,married,tertiary,37,yes,1,239.7
16596,0,28,single,tertiary,43,yes,1,191
16597,0,50,married,primary,2284,yes,1,294.6
16598,1,32,single,tertiary,2343,no,1,238.8
16599,1,22,single,tertiary,589,no,0,180.4
16600,1,35,married,secondary,152,yes,0,200.9
16601,1,44,married,tertiary,-182,yes,1,323.8
16602,0,46,married,tertiary,273,yes,0,275.7
16603,0,34,single,secondary,318,yes,1,256.7
16604,1,31,married,secondary,-331,yes,0,219.1
16605,1,58,married,tertiary,425,no,1,321.8
16606,0,44,single,secondary,2524,yes,1,280.5
16607,0,37,married,secondary,0,yes,0,223.1
16608,0,28,single,secondary,1323,yes,1,210.9
16609,0,53,married,secondary,66,no,0,240.1
16610,0,39,married,tertiary,0,yes,1,255.6
16611,0,35,married,tertiary,-12,yes,0,196.3
16612,1,38,married,secondary,-140,yes,1,297.6
16613,0,32,single,tertiary,2478,yes,1,217.8
16614,1,33,divorced,secondary,818,yes,1,268
16615,1,35,married,primary,188,no,0,243
16616,1,19,single,secondary,1903,no,1,185.4
16617,0,26,single,secondary,443,no,0,200.6
16618,1,27,single,tertiary,842,no,1,239.6
16619,0,29,single,secondary,145,yes,1,230.2
16620,1,32,single,secondary,0,no,1,239.3
16621,0,47,married,secondary,1890,no,0,264.7
16622,0,34,married,primary,0,no,0,182.6
16623,1,36,married,secondary,141,yes,0,221
16624,1,37,married,secondary,137,yes,1,222.7
16625,0,35,married,primary,2971,yes,1,247.1
16626,1,36,married,tertiary,1169,yes,0,217.6
16627,1,32,married,tertiary,300,yes,1,260.5
16628,0,41,single,secondary,0,no,0,227.3
16629,0,32,married,tertiary,61,yes,1,236.5
16630,0,49,married,tertiary,310,yes,1,273.2
16631,0,42,single,primary,2613,yes,0,263.2
16632,1,34,single,secondary,341,no,1,249.1
16633,1,46,married,secondary,3098,yes,0,253.8
16634,1,43,married,primary,104,no,1,289.7
16635,1,32,single,unknown,518,yes,1,295.4
16636,1,27,single,secondary,0,no,1,255.2
16637,1,58,married,unknown,602,yes,0,303.2
16638,0,47,married,secondary,459,no,0,243.4
16639,0,31,married,tertiary,413,no,0,153.9
16640,0,31,married,primary,212,yes,0,228
16641,1,34,married,primary,176,yes,1,257.4
16642,0,51,married,secondary,260,yes,1,286.4
16643,1,38,married,secondary,490,yes,1,260.8
16644,0,30,single,secondary,432,yes,0,215.5
16645,1,43,married,primary,210,no,0,258.5
16646,0,40,married,tertiary,-7,yes,1,270.6
16647,0,42,single,tertiary,382,yes,0,247.9
16648,1,30,single,tertiary,1185,no,1,274.1
16649,1,57,divorced,tertiary,25,yes,0,308.1
16650,0,34,married,tertiary,584,yes,0,229.4
16651,1,47,married,unknown,247,no,1,321.8
16652,0,29,single,secondary,1992,yes,0,179.2
16653,0,30,married,primary,124,yes,0,205.7
16654,1,49,divorced,tertiary,4384,no,1,314.9
16655,0,32,married,tertiary,217,yes,0,195.7
16656,0,26,married,unknown,2770,yes,1,222.6
16657,1,52,divorced,secondary,2323,yes,0,254.1
16658,0,37,married,secondary,480,yes,1,246.3
16659,0,33,married,secondary,595,yes,0,210
16660,0,34,married,tertiary,8,yes,0,228
16661,1,52,single,tertiary,297,no,0,313.4
16662,1,44,married,secondary,134,yes,0,255.8
16663,1,40,married,secondary,5,yes,1,284.6
16664,1,49,married,primary,169,yes,1,277
16665,0,52,single,primary,575,no,0,242.6
16666,1,51,married,secondary,0,yes,1,324.2
16667,1,57,married,tertiary,0,no,1,304.9
16668,0,32,single,tertiary,41,yes,0,182.7
16669,1,50,married,primary,12519,no,0,273.2
16670,0,59,single,tertiary,185,no,1,340.7
16671,0,43,single,secondary,1017,no,0,239.2
16672,1,52,married,tertiary,20,no,0,299.5
16673,1,36,married,tertiary,254,yes,0,229.5
16674,0,52,married,tertiary,14363,yes,1,308.3
16675,1,45,divorced,secondary,137,no,1,281.7
16676,1,54,married,tertiary,0,no,1,317.7
16677,0,51,married,tertiary,1490,yes,0,251.2
16678,1,44,married,tertiary,4758,yes,0,236.1
16679,0,54,single,primary,1295,yes,0,276.1
16680,0,39,single,secondary,109,yes,1,262.4
16681,0,56,married,secondary,401,yes,1,309.2
16682,0,43,married,tertiary,487,yes,1,248.2
16683,0,39,married,secondary,3705,yes,0,239.1
16684,1,38,married,tertiary,126,yes,0,259.7
16685,1,43,single,secondary,-7,no,0,271.6
16686,0,47,married,unknown,1890,yes,1,281.3
16687,1,50,married,secondary,0,no,1,312
16688,0,44,married,secondary,795,no,0,299.6
16689,1,29,single,tertiary,309,yes,0,226.3
16690,1,32,divorced,primary,0,yes,0,267.2
16691,0,47,married,tertiary,0,yes,0,248.1
16692,1,38,married,tertiary,0,no,1,257.3
16693,0,60,married,secondary,1801,no,0,284.6
16694,0,32,single,secondary,569,yes,0,206.7
16695,0,73,married,secondary,4130,no,0,312.8
16696,1,51,married,tertiary,377,yes,1,315
16697,1,59,single,secondary,235,no,0,289.8
16698,1,34,single,secondary,84,no,0,218.9
16699,1,28,single,secondary,317,no,0,213.3
16700,0,46,married,secondary,1008,no,0,278.9
16701,0,48,married,secondary,454,yes,1,308.1
16702,0,34,married,secondary,422,yes,1,226.7
16703,0,31,married,secondary,259,yes,0,173.5
16704,0,48,married,tertiary,4415,yes,1,232.3
16705,0,32,married,tertiary,101,yes,1,209.8
16706,0,24,single,tertiary,508,yes,1,198.6
16707,1,33,single,secondary,2557,yes,1,224.2
16708,1,41,married,unknown,2125,yes,1,269.8
16709,0,30,married,tertiary,3134,no,1,214.3
16710,0,30,single,tertiary,20,yes,1,213.4
16711,0,36,married,tertiary,1109,yes,0,212.1
16712,1,42,married,secondary,1932,yes,1,279.2
16713,0,59,single,tertiary,2814,no,1,323.5
16714,1,57,married,tertiary,0,no,1,356.4
16715,0,26,single,tertiary,5533,yes,1,211.9
16716,1,53,married,secondary,225,yes,0,300.4
16717,1,54,married,secondary,448,yes,1,352.3
16718,0,33,married,primary,0,no,1,239.8
16719,0,24,married,secondary,914,yes,0,183.7
16720,0,56,married,secondary,551,no,1,285.8
16721,0,48,single,secondary,3727,no,1,292.3
16722,0,59,married,tertiary,319,no,1,361.3
16723,1,54,married,secondary,3534,no,1,343.7
16724,0,25,single,tertiary,3217,no,1,177.4
16725,0,43,married,secondary,13342,yes,1,264.3
16726,0,51,married,unknown,3180,yes,1,267.4
16727,0,59,married,secondary,4198,no,1,316.5
16728,0,56,married,secondary,-1,no,1,279.4
16729,0,37,married,tertiary,410,yes,0,189.1
16730,1,50,single,tertiary,810,no,1,337.7
16731,0,29,married,secondary,-478,yes,0,186.5
16732,1,46,married,secondary,1291,yes,0,275
16733,0,37,married,secondary,121,yes,1,227.1
16734,0,37,married,tertiary,11303,no,0,199.7
16735,1,47,married,secondary,-285,yes,0,273.5
16736,0,32,single,tertiary,697,no,0,181.8
16737,0,43,divorced,secondary,1577,yes,1,265.9
16738,1,46,single,secondary,751,yes,1,309.3
16739,0,30,single,secondary,-770,no,0,156.7
16740,0,47,divorced,tertiary,-1148,yes,1,261.1
16741,1,46,married,secondary,593,yes,1,292.7
16742,1,60,married,secondary,768,yes,0,308.2
16743,0,59,married,secondary,1173,no,1,336.5
16744,1,32,single,secondary,2343,no,0,205.7
16745,1,46,single,tertiary,834,no,0,266.9
16746,1,67,married,secondary,747,no,1,386.6
16747,1,44,married,secondary,134,no,1,282.5
16748,0,37,married,tertiary,67,no,1,234.8
16749,1,33,single,unknown,71,yes,1,262.2
16750,0,27,single,secondary,15,no,1,247.2
16751,0,60,divorced,tertiary,0,yes,1,320
16752,0,48,married,primary,865,yes,1,269
16753,1,65,married,secondary,300,no,0,367.7
16754,1,38,married,tertiary,228,no,0,233.1
16755,0,55,married,secondary,865,yes,1,266.7
16756,0,35,married,secondary,524,no,0,233.2
16757,0,53,married,tertiary,732,no,1,307
16758,1,51,married,tertiary,-379,yes,0,286.3
16759,0,58,married,secondary,3382,no,1,329.2
16760,1,46,divorced,secondary,624,yes,0,248.9
16761,0,41,married,secondary,2457,no,0,217.8
16762,1,44,married,secondary,27,no,1,279.8
16763,1,28,married,secondary,1,yes,1,211
16764,0,40,married,primary,194,yes,1,259.1
16765,0,32,married,secondary,329,yes,0,169.9
16766,0,38,married,primary,5092,yes,1,238.7
16767,0,38,married,secondary,424,yes,1,239.1
16768,0,29,married,secondary,182,yes,1,222.5
16769,1,48,married,tertiary,668,no,1,311.7
16770,1,53,married,primary,6839,no,1,310.8
16771,1,34,single,secondary,1171,yes,1,257.3
16772,0,50,divorced,secondary,-701,yes,0,238.1
16773,0,30,single,tertiary,699,yes,1,220.1
16774,0,57,married,secondary,93,yes,1,304.8
16775,1,73,married,tertiary,680,no,0,371
16776,0,57,married,tertiary,2416,no,0,290.4
16777,0,55,married,secondary,9756,no,0,244.3
16778,1,37,married,primary,137,yes,0,212.2
16779,1,30,single,secondary,60,no,0,187.9
16780,0,29,married,tertiary,581,no,1,261.3
16781,0,53,married,primary,1378,yes,0,251.2
16782,1,56,married,tertiary,306,no,1,321.6
16783,1,40,married,primary,1136,yes,0,218.9
16784,0,31,married,tertiary,1354,yes,0,174.1
16785,0,35,single,primary,1732,yes,1,216.1
16786,0,36,married,secondary,1327,yes,1,254.2
16787,1,33,married,secondary,-118,yes,0,251.5
16788,1,50,single,secondary,-1,yes,0,284
16789,1,44,married,secondary,1519,no,1,299.6
16790,1,55,married,secondary,979,yes,0,270.9
16791,0,47,married,unknown,1783,no,0,250.9
16792,1,42,single,secondary,0,yes,0,262.4
16793,1,52,married,tertiary,657,no,0,255.8
16794,1,46,married,tertiary,217,no,1,338.1
16795,0,47,married,secondary,0,yes,0,238.8
16796,1,43,married,tertiary,-88,yes,1,316
16797,0,39,married,secondary,270,yes,0,167
16798,0,41,married,tertiary,176,yes,0,188.3
16799,1,25,single,tertiary,64,no,1,228.5
16800,0,40,married,tertiary,113,no,0,230.7
16801,0,32,married,tertiary,3333,yes,1,254.4
16802,0,60,married,tertiary,493,no,1,305.6
16803,1,37,married,secondary,6969,yes,0,289.5
16804,1,34,married,tertiary,622,no,1,251.4
16805,1,45,single,secondary,1529,no,0,245.8
16806,1,56,married,secondary,2190,yes,0,272.6
16807,1,51,single,tertiary,2139,no,0,286.4
16808,1,38,divorced,primary,5037,no,0,193.2
16809,0,28,single,primary,102,no,1,187.3
16810,1,40,single,secondary,462,yes,1,313.9
16811,1,44,married,secondary,316,yes,1,257.7
16812,0,29,single,secondary,103,yes,1,222
16813,1,31,married,secondary,2,yes,1,263.3
16814,1,53,married,tertiary,0,no,0,261.4
16815,0,31,single,primary,1588,yes,1,289.7
16816,1,37,married,primary,347,no,1,245.3
16817,1,27,single,tertiary,88,no,1,229.6
16818,1,28,single,primary,3238,yes,0,165
16819,1,83,married,primary,230,no,1,452.3
16820,0,24,married,tertiary,-254,yes,1,154.7
16821,0,41,divorced,primary,6046,yes,0,188.9
16822,0,37,married,secondary,4760,yes,1,202.3
16823,1,34,married,secondary,355,yes,1,266.2
16824,1,41,married,primary,0,no,0,289.6
16825,0,35,divorced,secondary,649,yes,1,244
16826,1,51,married,primary,0,yes,0,306.4
16827,0,39,married,secondary,722,yes,0,238.2
16828,1,30,single,unknown,6619,yes,1,217.1
16829,1,51,married,tertiary,2934,yes,0,276.1
16830,1,49,married,secondary,3608,yes,0,267.6
16831,0,35,married,tertiary,2,yes,1,222
16832,0,47,married,primary,2,no,1,275.2
16833,1,46,married,secondary,523,no,0,235.2
16834,1,31,married,secondary,2,yes,1,223.2
16835,1,48,married,secondary,0,no,1,261.7
16836,0,30,single,primary,149,yes,0,198.9
16837,0,47,married,secondary,295,yes,1,260.2
16838,1,68,married,secondary,796,no,0,323.8
16839,1,57,married,secondary,1172,yes,1,338.2
16840,1,38,single,tertiary,13156,yes,0,265.5
16841,1,35,married,primary,317,yes,1,257.4
16842,1,33,married,secondary,26,yes,0,229.3
16843,0,35,married,tertiary,365,no,1,240.6
16844,1,47,married,primary,7708,yes,1,297.6
16845,1,36,married,secondary,27359,yes,0,262.7
16846,0,38,single,secondary,5244,yes,0,203.3
16847,1,27,single,secondary,-148,yes,1,234.9
16848,0,46,married,secondary,2420,yes,0,225.8
16849,0,55,married,secondary,139,no,1,256.5
16850,0,33,married,secondary,3696,yes,1,204.6
16851,0,42,divorced,secondary,364,no,1,260.5
16852,1,39,married,primary,1439,yes,0,202.1
16853,0,37,married,primary,0,yes,1,260.6
16854,0,34,married,tertiary,2374,yes,1,247.7
16855,1,28,single,tertiary,1562,yes,1,238
16856,0,29,single,secondary,455,no,0,193.3
16857,1,42,married,secondary,4945,no,1,315
16858,0,39,divorced,secondary,1022,yes,0,208.1
16859,0,56,single,tertiary,272,no,0,303.7
16860,1,39,married,secondary,1601,yes,0,208.8
16861,1,39,divorced,secondary,687,no,1,275.1
16862,0,29,single,primary,145,yes,1,210.2
16863,1,53,single,secondary,225,no,1,335.7
16864,1,27,single,tertiary,842,yes,1,229
16865,0,24,single,tertiary,822,no,1,196.8
16866,1,33,married,secondary,331,yes,1,243
16867,1,42,married,unknown,1048,yes,1,315.7
16868,1,40,married,secondary,60,no,1,274.3
16869,1,40,married,tertiary,10786,no,0,243.9
16870,1,33,married,tertiary,1844,yes,1,246.9
16871,0,52,single,secondary,0,no,0,266.9
16872,0,29,single,primary,15459,yes,0,233.8
16873,0,57,married,tertiary,808,no,1,285.3
16874,0,33,single,tertiary,-424,yes,0,177
16875,0,38,married,tertiary,45,no,1,257.2
16876,1,32,married,secondary,4761,no,0,193.8
16877,0,27,single,secondary,390,no,0,185.5
16878,1,56,married,secondary,1906,no,0,311.7
16879,1,44,married,tertiary,5181,yes,1,276.5
16880,0,29,single,secondary,1992,yes,0,181
16881,0,38,married,tertiary,5092,yes,1,231.9
16882,1,36,married,primary,307,no,1,277.4
16883,1,51,married,secondary,-11,yes,0,284.5
16884,0,44,married,secondary,1424,yes,0,220.5
16885,0,32,divorced,secondary,9,yes,0,171.4
16886,1,39,married,secondary,1439,yes,1,240.9
16887,1,22,single,secondary,363,no,0,197.5
16888,1,36,married,primary,2357,no,0,180.5
16889,1,49,married,primary,1235,yes,1,290.2
16890,0,34,married,tertiary,2374,no,0,189.1
16891,1,33,married,primary,745,yes,1,255.5
16892,1,35,divorced,secondary,308,no,1,227.3
16893,0,50,married,secondary,1164,yes,1,260.5
16894,1,36,divorced,unknown,10287,yes,1,242.3
16895,1,51,single,secondary,4,yes,0,283.1
16896,1,42,married,secondary,97,no,1,319.5
16897,0,47,married,tertiary,881,no,0,245
16898,1,30,married,secondary,-99,no,1,254.9
16899,1,32,single,secondary,1721,no,1,245.5
